Finished Part Code,Finished Old Code,Finished Item Name,Raw Casting Part Code,Raw Casting Old Code,Raw Casting Name,Step No,Process Short Code,Process Name,Estimated Days,Vendors,Vendor Names,Remarks
4110020400,A-10017,INJECTION GUIDE ROD Ø70 - 905,,,INJECTION GUIDE ROD Ø70 - 905 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110020400,A-10017,INJECTION GUIDE ROD Ø70 - 905,,,INJECTION GUIDE ROD Ø70 - 905 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110020400,A-10017,INJECTION GUIDE ROD Ø70 - 905,,,INJECTION GUIDE ROD Ø70 - 905 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110020400,A-10017,INJECTION GUIDE ROD Ø70 - 905,,,INJECTION GUIDE ROD Ø70 - 905 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110020400,A-10017,INJECTION GUIDE ROD Ø70 - 905,,,INJECTION GUIDE ROD Ø70 - 905 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110020500,A-10083,INJECTION CYLINDER ROD NUT RETAINER - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110020500,A-10083,INJECTION CYLINDER ROD NUT RETAINER - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110020500,A-10083,INJECTION CYLINDER ROD NUT RETAINER - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110020500,A-10083,INJECTION CYLINDER ROD NUT RETAINER - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110020500,A-10083,INJECTION CYLINDER ROD NUT RETAINER - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
7000101900,,FASTENER KIT BARREL PLATE ASSY - 905,,,FASTENER KIT BARREL PLATE ASSY - 905 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
7000101900,,FASTENER KIT BARREL PLATE ASSY - 905,,,FASTENER KIT BARREL PLATE ASSY - 905 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
7000101900,,FASTENER KIT BARREL PLATE ASSY - 905,,,FASTENER KIT BARREL PLATE ASSY - 905 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
7000101900,,FASTENER KIT BARREL PLATE ASSY - 905,,,FASTENER KIT BARREL PLATE ASSY - 905 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
7000101900,,FASTENER KIT BARREL PLATE ASSY - 905,,,FASTENER KIT BARREL PLATE ASSY - 905 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110020600,A-10023,BARREL PLATE - 905 (STOCK-245),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110020600,A-10023,BARREL PLATE - 905 (STOCK-245),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110020600,A-10023,BARREL PLATE - 905 (STOCK-245),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110020600,A-10023,BARREL PLATE - 905 (STOCK-245),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110020600,A-10023,BARREL PLATE - 905 (STOCK-245),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110020700,A-10112,INJECTION CYLINDER FRONT CAP - 905,,,INJECTION CYLINDER FRONT CAP - 905 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110020700,A-10112,INJECTION CYLINDER FRONT CAP - 905,,,INJECTION CYLINDER FRONT CAP - 905 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110020700,A-10112,INJECTION CYLINDER FRONT CAP - 905,,,INJECTION CYLINDER FRONT CAP - 905 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110020700,A-10112,INJECTION CYLINDER FRONT CAP - 905,,,INJECTION CYLINDER FRONT CAP - 905 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110020700,A-10112,INJECTION CYLINDER FRONT CAP - 905,,,INJECTION CYLINDER FRONT CAP - 905 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110020800,A-10106,INJECTION CYLINDER END CAP - 905,,,INJECTION CYLINDER END CAP - 905 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110020800,A-10106,INJECTION CYLINDER END CAP - 905,,,INJECTION CYLINDER END CAP - 905 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110020800,A-10106,INJECTION CYLINDER END CAP - 905,,,INJECTION CYLINDER END CAP - 905 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110020800,A-10106,INJECTION CYLINDER END CAP - 905,,,INJECTION CYLINDER END CAP - 905 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110020800,A-10106,INJECTION CYLINDER END CAP - 905,,,INJECTION CYLINDER END CAP - 905 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110020900,A-10094,INJECTION CYLINDER ROD - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110020900,A-10094,INJECTION CYLINDER ROD - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110020900,A-10094,INJECTION CYLINDER ROD - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110020900,A-10094,INJECTION CYLINDER ROD - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110020900,A-10094,INJECTION CYLINDER ROD - 905,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110021000,A-10100,INJECTION PISTON Ø140 - 905,,,INJECTION PISTON Ø140 - 905 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110021000,A-10100,INJECTION PISTON Ø140 - 905,,,INJECTION PISTON Ø140 - 905 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110021000,A-10100,INJECTION PISTON Ø140 - 905,,,INJECTION PISTON Ø140 - 905 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110021000,A-10100,INJECTION PISTON Ø140 - 905,,,INJECTION PISTON Ø140 - 905 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110021000,A-10100,INJECTION PISTON Ø140 - 905,,,INJECTION PISTON Ø140 - 905 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110021100,A-10314,HYDRAULIC ROD BUSH - Ø70,,,HYDRAULIC ROD BUSH - Ø70 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110021100,A-10314,HYDRAULIC ROD BUSH - Ø70,,,HYDRAULIC ROD BUSH - Ø70 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110021100,A-10314,HYDRAULIC ROD BUSH - Ø70,,,HYDRAULIC ROD BUSH - Ø70 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110021100,A-10314,HYDRAULIC ROD BUSH - Ø70,,,HYDRAULIC ROD BUSH - Ø70 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110021100,A-10314,HYDRAULIC ROD BUSH - Ø70,,,HYDRAULIC ROD BUSH - Ø70 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110021200,A-10028,BEARING HOUSING - 905,4001011200,,BEARING HOUSING - 280 (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110021200,A-10028,BEARING HOUSING - 905,4001011200,,BEARING HOUSING - 280 (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110021200,A-10028,BEARING HOUSING - 905,4001011200,,BEARING HOUSING - 280 (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110021200,A-10028,BEARING HOUSING - 905,4001011200,,BEARING HOUSING - 280 (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110021200,A-10028,BEARING HOUSING - 905,4001011200,,BEARING HOUSING - 280 (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110021300,A-10041,SCREW DRIVE SHAFT - 905,,,SCREW DRIVE SHAFT - 905 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110021300,A-10041,SCREW DRIVE SHAFT - 905,,,SCREW DRIVE SHAFT - 905 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110021300,A-10041,SCREW DRIVE SHAFT - 905,,,SCREW DRIVE SHAFT - 905 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110021300,A-10041,SCREW DRIVE SHAFT - 905,,,SCREW DRIVE SHAFT - 905 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110021300,A-10041,SCREW DRIVE SHAFT - 905,,,SCREW DRIVE SHAFT - 905 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110021400,A-10078,DRIVE SHAFT OIL SEAL FLANGE - 905,,,DRIVE SHAFT OIL SEAL FLANGE - 905 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110021400,A-10078,DRIVE SHAFT OIL SEAL FLANGE - 905,,,DRIVE SHAFT OIL SEAL FLANGE - 905 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110021400,A-10078,DRIVE SHAFT OIL SEAL FLANGE - 905,,,DRIVE SHAFT OIL SEAL FLANGE - 905 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110021400,A-10078,DRIVE SHAFT OIL SEAL FLANGE - 905,,,DRIVE SHAFT OIL SEAL FLANGE - 905 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110021400,A-10078,DRIVE SHAFT OIL SEAL FLANGE - 905,,,DRIVE SHAFT OIL SEAL FLANGE - 905 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
2000211100,B-10081,BARREL PLATE ASSY - 1520 (STOCK-280),,,BARREL PLATE ASSY - 1520 (STOCK-280) (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
2000211100,B-10081,BARREL PLATE ASSY - 1520 (STOCK-280),,,BARREL PLATE ASSY - 1520 (STOCK-280) (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
2000211100,B-10081,BARREL PLATE ASSY - 1520 (STOCK-280),,,BARREL PLATE ASSY - 1520 (STOCK-280) (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
2000211100,B-10081,BARREL PLATE ASSY - 1520 (STOCK-280),,,BARREL PLATE ASSY - 1520 (STOCK-280) (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
2000211100,B-10081,BARREL PLATE ASSY - 1520 (STOCK-280),,,BARREL PLATE ASSY - 1520 (STOCK-280) (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110025500,A-10018,INJECTION GUIDE ROD Ø70 - 1520,,,INJECTION GUIDE ROD Ø70 - 1520 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110025500,A-10018,INJECTION GUIDE ROD Ø70 - 1520,,,INJECTION GUIDE ROD Ø70 - 1520 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110025500,A-10018,INJECTION GUIDE ROD Ø70 - 1520,,,INJECTION GUIDE ROD Ø70 - 1520 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110025500,A-10018,INJECTION GUIDE ROD Ø70 - 1520,,,INJECTION GUIDE ROD Ø70 - 1520 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110025500,A-10018,INJECTION GUIDE ROD Ø70 - 1520,,,INJECTION GUIDE ROD Ø70 - 1520 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110025600,A-10084,INJECTION CYLINDER ROD NUT RETAINER - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110025600,A-10084,INJECTION CYLINDER ROD NUT RETAINER - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110025600,A-10084,INJECTION CYLINDER ROD NUT RETAINER - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110025600,A-10084,INJECTION CYLINDER ROD NUT RETAINER - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110025600,A-10084,INJECTION CYLINDER ROD NUT RETAINER - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
7000102400,,FASTENER KIT BARREL PLATE ASSY - 1520,,,FASTENER KIT BARREL PLATE ASSY - 1520 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
7000102400,,FASTENER KIT BARREL PLATE ASSY - 1520,,,FASTENER KIT BARREL PLATE ASSY - 1520 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
7000102400,,FASTENER KIT BARREL PLATE ASSY - 1520,,,FASTENER KIT BARREL PLATE ASSY - 1520 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
7000102400,,FASTENER KIT BARREL PLATE ASSY - 1520,,,FASTENER KIT BARREL PLATE ASSY - 1520 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
7000102400,,FASTENER KIT BARREL PLATE ASSY - 1520,,,FASTENER KIT BARREL PLATE ASSY - 1520 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110025700,A-10024,BARREL PLATE - 1520 (STOCK-280),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110025700,A-10024,BARREL PLATE - 1520 (STOCK-280),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110025700,A-10024,BARREL PLATE - 1520 (STOCK-280),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110025700,A-10024,BARREL PLATE - 1520 (STOCK-280),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110025700,A-10024,BARREL PLATE - 1520 (STOCK-280),4001009600,,BARREL PLATE - 280 (STOCK-150) (CASTING),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110025800,A-10113,INJECTION CYLINDER FRONT CAP - 1520,,,INJECTION CYLINDER FRONT CAP - 1520 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110025800,A-10113,INJECTION CYLINDER FRONT CAP - 1520,,,INJECTION CYLINDER FRONT CAP - 1520 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110025800,A-10113,INJECTION CYLINDER FRONT CAP - 1520,,,INJECTION CYLINDER FRONT CAP - 1520 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110025800,A-10113,INJECTION CYLINDER FRONT CAP - 1520,,,INJECTION CYLINDER FRONT CAP - 1520 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110025800,A-10113,INJECTION CYLINDER FRONT CAP - 1520,,,INJECTION CYLINDER FRONT CAP - 1520 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110025900,A-10107,INJECTION CYLINDER END CAP - 1520,,,INJECTION CYLINDER END CAP - 1520 (CASTING/RAW MATERIAL),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110025900,A-10107,INJECTION CYLINDER END CAP - 1520,,,INJECTION CYLINDER END CAP - 1520 (CASTING/RAW MATERIAL),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110025900,A-10107,INJECTION CYLINDER END CAP - 1520,,,INJECTION CYLINDER END CAP - 1520 (CASTING/RAW MATERIAL),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
4110025900,A-10107,INJECTION CYLINDER END CAP - 1520,,,INJECTION CYLINDER END CAP - 1520 (CASTING/RAW MATERIAL),4,HT,Stress Relieving & Normalizing Heat Treatment,2,VEN0000004,Gujarat Heat Treaters & Nitriding,Normalize thermal stress at 550°C
4110025900,A-10107,INJECTION CYLINDER END CAP - 1520,,,INJECTION CYLINDER END CAP - 1520 (CASTING/RAW MATERIAL),5,GRD,Cylindrical & Precision Surface Grinding,1,VEN0000006,Sardar Cylindrical & Surface Grinding,Precision surface grind & rust preventive oil
4110026000,A-10095,INJECTION CYLINDER ROD - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),1,MCH,VMC Heavy Face Milling & Edge Truing,2,VEN0000002,Apex Precision VMC Machinists,Rough & finish top/bottom platen face to 0.02mm flat
4110026000,A-10095,INJECTION CYLINDER ROD - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),2,BOR,Precision CNC Boring (Tie Bar & Bush Bores),3,VEN0000002,Apex Precision VMC Machinists,Bore 4x Tie bar holes to H7 tolerance
4110026000,A-10095,INJECTION CYLINDER ROD - 1520,4001012500,,INJECTION CYLINDER ROD NUT RETAINER - 280 (CASTING),3,DRL,CNC Drilling & Tapping (PCD Clamp Holes),1,VEN0000002,Apex Precision VMC Machinists,M16 mould clamp tapped holes as per drawing
